RegionName,State,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
Montgomery ,OH,94900.0,98250.0,95900.0,99900.0,99000.0,99000.0,96000.0,94900.0,92500.0,92900.0,90070.0,89525.0,89500.0,84900.0,89900.0,92900.0,94900.0,96900.0,96500.0,96600.0,94900.0,92200.0,93800.0,90000.0,89900.0,89900.0,89900.0,89900.0,89900.0,92900.0,94900.0,93000.0,89900.0,87900.0,88000.0,86300.0,85000.0,87900.0,89900.0,89900.0,93900.0,94900.0,94900.0,91500.0,90000.0,92900.0,94900.0,93700.0,92900.0,94900.0,99900.0,104900.0,105000.0,107000.0,107700.0,106000.0,104900.0,100000.0,97900.0,94500.0,95000.0,96250.0,99900.0,100000.0,103900.0,102000.0,100000.0,99900.0,99900.0,97900.0,96200.0,90000.0,94900.0,94900.0,102500.0,107900.0,109900.0,109900.0,109900.0,109900.0,109900.0,110000.0,109900.0,107500.0,105000.0,104900.0,109900.0,110000.0,115900.0,120000.0,119900.0,119900.0,117900.0,117000.0,114900.0,110000.0,110000.0,110925.0,115000.0,120000.0,125000.0,131700.0,130000.0,129900.0,125000.0,124900.0,122000.0,119900.0,119500.0,121000.0,124900.0,128900.0,126700.0,129900.0,129900.0,129900.0,129900.0
Huron ,OH,108700.0,114900.0,107500.0,112000.0,109900.0,106400.0,99900.0,98000.0,98000.0,104200.0,109450.0,97000.0,91950.0,86900.0,89900.0,99900.0,99900.0,104900.0,109900.0,109400.0,109900.0,106900.0,108000.0,109400.0,108450.0,109900.0,99900.0,104900.0,105000.0,108750.0,108000.0,104900.0,106000.0,99900.0,99000.0,92250.0,97500.0,89900.0,93000.0,96750.0,99900.0,99900.0,99000.0,99900.0,97250.0,99900.0,99950.0,99900.0,97000.0,99900.0,102000.0,104950.0,100000.0,100000.0,99450.0,108450.0,109000.0,105000.0,99500.0,99700.0,99900.0,108450.0,110000.0,109900.0,115000.0,118950.0,116900.0,110000.0,109900.0,114900.0,100000.0,99900.0,97900.0,89900.0,92250.0,99900.0,99700.0,99700.0,99900.0,99900.0,102000.0,102000.0,99950.0,104802.0,100750.0,96500.0,99950.0,99900.0,109900.0,118450.0,119900.0,119900.0,119900.0,119900.0,119900.0,114950.0,117900.0,115000.0,119900.0,124000.0,124450.0,124900.0,125000.0,129900.0,120000.0,116750.0,117450.0,119900.0,120000.0,114900.0,119900.0,123200.0,128900.0,122400.0,122900.0,126900.0,124673.0
Ottawa ,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000.0,169850.0,169900.0,182750.0,199250.0,189000.0,178900.0,188450.0,189250.0,169900.0,162250.0,155950.0,152500.0,155000.0,157000.0,179000.0,170000.0,184000.0,189000.0,187950.0,199900.0,199700.0,194900.0,199900.0,199000.0,180000.0,195000.0,188000.0,199000.0,199000.0,198250.0,195000.0,199900.0,199900.0,199250.0,199900.0,199500.0,179900.0,179000.0,179450.0,199000.0,199900.0,209900.0,199900.0,199700.0,199000.0,209200.0,199500.0,199500.0,193650.0,199500.0,199500.0,210000.0,225000.0,228000.0,224700.0,224700.0,234950.0,219000.0,209250.0,206950.0,199900.0,207000.0,209000.0,219900.0,225000.0,230000.0,235000.0,229999.0,227250.0,234000.0
Pittsburg ,OK,119000.0,115000.0,115000.0,119000.0,122000.0,124900.0,110000.0,119000.0,114900.0,119000.0,127450.0,119925.0,115000.0,129900.0,124900.0,119900.0,119975.0,134900.0,129700.0,124900.0,120000.0,119950.0,119900.0,118500.0,115000.0,119000.0,124950.0,115000.0,124900.0,117500.0,124250.0,123200.0,119900.0,119500.0,119900.0,119900.0,119900.0,115000.0,115500.0,116900.0,115250.0,124750.0,124900.0,124700.0,119900.0,118750.0,115450.0,119900.0,120000.0,115000.0,115000.0,115000.0,117000.0,121700.0,119000.0,119900.0,119900.0,129300.0,124900.0,125000.0,124950.0,125000.0,129000.0,125000.0,119900.0,122500.0,124950.0,129450.0,125000.0,125000.0,129200.0,122950.0,119450.0,115000.0,124900.0,125000.0,129900.0,131000.0,129900.0,129900.0,125000.0,124900.0,123900.0,119000.0,120000.0,119900.0,121430.0,129000.0,129900.0,129000.0,133000.0,131200.0,129900.0,125000.0,128750.0,131200.0,132250.0,134750.0,139450.0,148900.0,147900.0,144900.0,144900.0,145975.0,150000.0,149900.0,149900.0,157949.5,149900.0,156000.0,147400.0,139900.0,139000.0,148200.0,146450.0,149500.0,149500.0
Rogers ,OK,155231.5,155000.0,155000.0,155000.0,159500.0,159900.0,155950.0,155000.0,150000.0,151500.0,154250.0,149900.0,149250.0,149900.0,150000.0,149000.0,151000.0,150000.0,154592.5,154500.0,149900.0,144900.0,143000.0,142000.0,138000.0,142089.0,146000.0,148113.5,143358.0,148874.0,148874.0,150000.0,150900.0,150000.0,149424.0,145000.0,147990.0,149990.0,149900.0,154900.0,157301.5,155000.0,155700.0,155500.0,158906.5,159900.0,155000.0,159000.0,159250.0,159110.0,159055.0,159000.0,165000.0,165075.0,169500.0,171775.0,174900.0,179450.0,177250.0,178531.0,178500.0,178500.0,175000.0,173000.0,173000.0,174900.0,170000.0,172155.0,172155.0,169900.0,172450.0,174365.0,184900.0,174900.0,179000.0,178900.0,182500.0,188950.0,189500.0,189000.0,188505.0,190000.0,189900.0,186450.0,180000.0,184950.0,184950.0,189900.0,209250.0,199900.0,199900.0,201658.0,199900.0,199900.0,195000.0,195000.0,189900.0,189000.0,189900.0,196022.0,199550.0,199900.0,199000.0,195000.0,199900.0,206115.0,199900.0,197900.0,194894.0,205000.0,219900.0,215000.0,210000.0,215000.0,204750.0,200000.0,207000.0
Woodward ,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151000.0,155450.0,150000.0,150000.0,151000.0,165600.0,154900.0,164500.0,164500.0,164500.0,159000.0,179900.0,170000.0,146500.0,154500.0,157000.0,156500.0,138000.0,145000.0,135000.0,139900.0,150950.0,155000.0,129500.0,133950.0,135500.0,155000.0,150500.0,158000.0,165000.0,162000.0,171500.0,179450.0,168750.0,168000.0,161250.0,154950.0,160000.0,154900.0,155000.0,155000.0,155000.0,160000.0,153500.0,149500.0,148000.0,147900.0,149000.0,141000.0,143500.0,147900.0,145000.0,142000.0,149900.0,159900.0,159950.0,166000.0,165000.0,161500.0,165000.0,158500.0,158500.0,162500.0,162000.0,162450.0,165000.0,168000.0,152450.0,148500.0,155000.0,163500.0,160000.0,159500.0,170999.5,172000.0,173250.0,169499.5,160000.0,155000.0,155000.0,150000.0
Payne ,OK,154100.0,150900.0,149950.0,148565.0,144900.0,144900.0,145000.0,144900.0,147050.0,148896.5,145000.0,145000.0,144900.0,145000.0,145900.0,149900.0,151420.0,149900.0,149900.0,149000.0,146500.0,144950.0,142500.0,142500.0,139500.0,135000.0,153062.0,145900.0,142500.0,140000.0,142500.0,138000.0,139950.0,139950.0,139320.0,139819.0,144500.0,145611.5,144000.0,144950.0,144700.0,146280.0,144900.0,145000.0,145930.0,145915.0,146780.0,149500.0,154821.5,154000.0,149922.5,149900.0,152900.0,154900.0,155000.0,153500.0,154821.5,145900.0,152870.5,154250.0,150000.0,154000.0,159900.0,159500.0,158750.0,159900.0,161500.0,160500.0,160000.0,158000.0,160000.0,160500.0,159500.0,157000.0,159500.0,161500.0,165000.0,165000.0,161750.0,161750.0,165000.0,165750.0,165000.0,166700.0,165000.0,167500.0,169950.0,169900.0,179000.0,183942.0,183884.0,179900.0,181750.0,179950.0,187500.0,179900.0,179950.0,185145.0,190000.0,190000.0,184500.0,185000.0,179900.0,180000.0,179900.0,175021.0,174900.0,174900.0,178000.0,179900.0,184900.0,180000.0,180000.0,181274.0,179900.0,179000.0,179700.0
LeFlore ,OK,119000.0,124000.0,132900.0,128450.0,125000.0,124900.0,124000.0,123380.0,119900.0,119900.0,124000.0,111250.0,110000.0,121700.0,117000.0,115000.0,120500.0,120500.0,121500.0,124000.0,123500.0,115000.0,101750.0,104000.0,110000.0,105000.0,105000.0,105000.0,110000.0,116750.0,118750.0,115000.0,121500.0,118900.0,120000.0,119900.0,119500.0,119700.0,119900.0,119900.0,124000.0,125000.0,125000.0,125000.0,119950.0,119950.0,120000.0,122200.0,120000.0,119700.0,116400.0,119900.0,124900.0,126900.0,125000.0,124950.0,124500.0,119000.0,116900.0,112500.0,109900.0,106750.0,108500.0,115000.0,124900.0,124900.0,124900.0,126250.0,127750.0,136000.0,139900.0,129700.0,130000.0,117900.0,117900.0,119900.0,125000.0,121500.0,119900.0,119900.0,120000.0,116500.0,114900.0,114900.0,114950.0,118750.0,119900.0,119000.0,114900.0,115900.0,120574.5,115500.0,115500.0,114950.0,119500.0,116500.0,119500.0,122500.0,119000.0,119000.0,119900.0,119900.0,121900.0,120000.0,119900.0,124300.0,124900.0,124300.0,124900.0,125000.0,124000.0,120000.0,120000.0,120250.0,120000.0,120000.0,119900.0
Osage ,OK,135000.0,135000.0,139700.0,140000.0,159900.0,165000.0,159800.0,155000.0,145000.0,149450.0,149000.0,140000.0,135900.0,133225.0,137600.0,137900.0,139900.0,140825.0,139900.0,139000.0,139900.0,135000.0,130000.0,133200.0,134900.0,139900.0,139900.0,149900.0,149900.0,156900.0,151425.0,128200.0,135000.0,132000.0,128900.0,129900.0,130000.0,144947.5,144900.0,149950.0,152500.0,154825.0,149925.0,149000.0,143393.0,140031.5,139675.0,134389.5,134850.0,131900.0,137500.0,133929.0,145000.0,140425.0,139900.0,143435.0,148150.0,149900.0,156500.0,149900.0,154950.0,146750.0,142450.0,139700.0,141000.0,140000.0,145000.0,140000.0,154300.0,158000.0,155350.0,155900.0,158250.0,149900.0,158750.0,167900.0,159900.0,159500.0,149500.0,149500.0,149950.0,142900.0,139750.0,136250.0,147900.0,152500.0,160000.0,159900.0,169000.0,175000.0,175000.0,169900.0,172500.0,175750.0,169900.0,169000.0,169000.0,157000.0,155000.0,170000.0,167500.0,169149.5,170000.0,185000.0,168199.5,162900.0,169949.5,161400.0,163950.0,159900.0,169900.0,184900.0,175000.0,174950.0,179900.0,179000.0,179975.0
Stephens ,OK,105000.0,107500.0,105000.0,93750.0,95850.0,110000.0,110000.0,105500.0,118000.0,120000.0,119900.0,118000.0,115000.0,109500.0,114000.0,114900.0,114900.0,118750.0,115000.0,113000.0,111950.0,107500.0,110000.0,117500.0,109000.0,107750.0,104000.0,109750.0,114950.0,114950.0,109500.0,107000.0,99700.0,99500.0,98250.0,97500.0,99250.0,99900.0,105000.0,102500.0,107400.0,110450.0,112500.0,118000.0,114900.0,115000.0,115500.0,106450.0,99450.0,94900.0,101000.0,101500.0,107500.0,99500.0,104200.0,105450.0,99000.0,97250.0,87500.0,89000.0,94250.0,101000.0,109450.0,110000.0,117000.0,114900.0,115000.0,114900.0,118150.0,122250.0,120000.0,117250.0,117000.0,111000.0,117000.0,114750.0,113000.0,115000.0,120000.0,115000.0,115000.0,116000.0,104900.0,103700.0,99900.0,96000.0,95000.0,98500.0,99500.0,98000.0,102450.0,100000.0,114900.0,112900.0,114900.0,100000.0,105000.0,99500.0,99250.0,105000.0,105000.0,104900.0,100000.0,102000.0,108900.0,103100.0,97000.0,97500.0,94500.0,95500.0,99000.0,109000.0,108250.0,104950.0,105273.0,106808.0,110000.0
